19.8315,1924,3,ZAF,,
17.0646,1924,4,ZAF,,
12.9778,1924,5,ZAF,,
10.0649,1924,6,ZAF,,
9.74277,1924,7,ZAF,,
11.5229,1924,8,ZAF,,
14.9137,1924,9,ZAF,,
17.4022,1924,10,ZAF,,
19.0725,1924,11,ZAF,,
21.1265,1924,12,ZAF,,
21.8581,1925,1,ZAF,,
22.8152,1925,2,ZAF,,
20.1619,1925,3,ZAF,,
17.3509,1925,4,ZAF,,
12.816,1925,5,ZAF,,
9.54288,1925,6,ZAF,,
10.1682,1925,7,ZAF,,
12.8413,1925,8,ZAF,,
14.7108,1925,9,ZAF,,
17.4465,1925,10,ZAF,,
20.0003,1925,11,ZAF,,
22.4019,1925,12,ZAF,,
24.0337,1926,1,ZAF,,
23.4732,1926,2,ZAF,,
20.5095,1926,3,ZAF,,
17.5254,1926,4,ZAF,,
13.5276,1926,5,ZAF,,
10.6614,1926,6,ZAF,,
9.08384,1926,7,ZAF,,
12.007,1926,8,ZAF,,
14.5934,1926,9,ZAF,,
17.6956,1926,10,ZAF,,
19.1747,1926,11,ZAF,,
21.6719,1926,12,ZAF,,
23.4593,1927,1,ZAF,,
22.7337,1927,2,ZAF,,
20.5737,1927,3,ZAF,,
17.857,1927,4,ZAF,,
13.2645,1927,5,ZAF,,
10.8652,1927,6,ZAF,,
11.0879,1927,7,ZAF,,
12.4135,1927,8,ZAF,,
16.4707,1927,9,ZAF,,
18.3199,1927,10,ZAF,,
20.893,1927,11,ZAF,,
21.8912,1927,12,ZAF,,
22.3305,1928,1,ZAF,,
21.996,1928,2,ZAF,,
20.6088,1928,3,ZAF,,
17.531,1928,4,ZAF,,
13.829,1928,5,ZAF,,
10.903,1928,6,ZAF,,
10.9238,1928,7,ZAF,,
12.1373,1928,8,ZAF,,
15.1957,1928,9,ZAF,,
18.3213,1928,10,ZAF,,
20.3654,1928,11,ZAF,,
22.1636,1928,12,ZAF,,
22.9325,1929,1,ZAF,,
22.4397,1929,2,ZAF,,
19.7002,1929,3,ZAF,,
16.9119,1929,4,ZAF,,
14.2404,1929,5,ZAF,,
11.3814,1929,6,ZAF,,
10.2526,1929,7,ZAF,,
12.2513,1929,8,ZAF,,
15.4425,1929,9,ZAF,,
18.4987,1929,10,ZAF,,
20.3329,1929,11,ZAF,,
21.7147,1929,12,ZAF,,
22.0579,1930,1,ZAF,,
21.7358,1930,2,ZAF,,
20.532,1930,3,ZAF,,
16.9745,1930,4,ZAF,,
13.953,1930,5,ZAF,,
10.6341,1930,6,ZAF,,
11.0543,1930,7,ZAF,,
11.7786,1930,8,ZAF,,
14.1121,1930,9,ZAF,,
18.2637,1930,10,ZAF,,
20.6708,1930,11,ZAF,,
22.5531,1930,12,ZAF,,
23.0696,1931,1,ZAF,,
23.2387,1931,2,ZAF,,
21.5166,1931,3,ZAF,,
16.6216,1931,4,ZAF,,
15.1483,1931,5,ZAF,,
10.9667,1931,6,ZAF,,
10.0425,1931,7,ZAF,,
12.8582,1931,8,ZAF,,
15.2999,1931,9,ZAF,,
17.7283,1931,10,ZAF,,
20.5567,1931,11,ZAF,,
22.1952,1931,12,ZAF,,
22.2246,1932,1,ZAF,,
22.6835,1932,2,ZAF,,
21.3068,1932,3,ZAF,,
19.8597,1932,4,ZAF,,
14.9664,1932,5,ZAF,,
11.2713,1932,6,ZAF,,
10.4739,1932,7,ZAF,,
13.1838,1932,8,ZAF,,
15.6972,1932,9,ZAF,,
18.6482,1932,10,ZAF,,
21.0983,1932,11,ZAF,,
22.0178,1932,12,ZAF,,
23.1007,1933,1,ZAF,,
23.1816,1933,2,ZAF,,
21.472,1933,3,ZAF,,
18.4267,1933,4,ZAF,,
14.7479,1933,5,ZAF,,
10.5553,1933,6,ZAF,,
10.9784,1933,7,ZAF,,
12.5142,1933,8,ZAF,,
15.7901,1933,9,ZAF,,
19.0602,1933,10,ZAF,,
19.9376,1933,11,ZAF,,
22.0036,1933,12,ZAF,,
22.1348,1934,1,ZAF,,
21.9732,1934,2,ZAF,,
20.5652,1934,3,ZAF,,
18.8263,1934,4,ZAF,,
15.4469,1934,5,ZAF,,
12.7491,1934,6,ZAF,,
10.6984,1934,7,ZAF,,
13.6232,1934,8,ZAF,,
15.9465,1934,9,ZAF,,
18.0272,1934,10,ZAF,,
20.164,1934,11,ZAF,,
21.6415,1934,12,ZAF,,
23.0718,1935,1,ZAF,,
22.0008,1935,2,ZAF,,
19.4588,1935,3,ZAF,,
17.0339,1935,4,ZAF,,
13.1421,1935,5,ZAF,,
10.3963,1935,6,ZAF,,
10.8937,1935,7,ZAF,,
11.2487,1935,8,ZAF,,
14.7805,1935,9,ZAF,,
19.1591,1935,10,ZAF,,
19.4932,1935,11,ZAF,,
21.4113,1935,12,ZAF,,
21.7492,1936,1,ZAF,,
21.6288,1936,2,ZAF,,
20.6998,1936,3,ZAF,,
18.0944,1936,4,ZAF,,
12.8679,1936,5,ZAF,,
12.0333,1936,6,ZAF,,
11.6656,1936,7,ZAF,,
13.5202,1936,8,ZAF,,
15.2624,1936,9,ZAF,,
17.2646,1936,10,ZAF,,
19.4644,1936,11,ZAF,,
21.731,1936,12,ZAF,,
22.6833,1937,1,ZAF,,
22.7689,1937,2,ZAF,,
21.0116,1937,3,ZAF,,
17.555,1937,4,ZAF,,
14.4591,1937,5,ZAF,,
10.9101,1937,6,ZAF,,
10.2011,1937,7,ZAF,,
13.5615,1937,8,ZAF,,
14.9122,1937,9,ZAF,,
18.5825,1937,10,ZAF,,
21.304,1937,11,ZAF,,
21.6343,1937,12,ZAF,,
22.6469,1938,1,ZAF,,
22.0857,1938,2,ZAF,,
21.5003,1938,3,ZAF,,
18.0943,1938,4,ZAF,,
14.3724,1938,5,ZAF,,
11.843,1938,6,ZAF,,
11.5205,1938,7,ZAF,,
12.1937,1938,8,ZAF,,
15.3585,1938,9,ZAF,,
18.3281,1938,10,ZAF,,
19.3056,1938,11,ZAF,,
21.8472,1938,12,ZAF,,
22.6866,1939,1,ZAF,,
22.1091,1939,2,ZAF,,
20.3331,1939,3,ZAF,,
16.9216,1939,4,ZAF,,
14.3361,1939,5,ZAF,,
11.7416,1939,6,ZAF,,
10.8488,1939,7,ZAF,,
12.2192,1939,8,ZAF,,
14.5978,1939,9,ZAF,,
18.3836,1939,10,ZAF,,
19.714,1939,11,ZAF,,
22.1636,1939,12,ZAF,,
22.8003,1940,1,ZAF,,
23.0353,1940,2,ZAF,,
20.5605,1940,3,ZAF,,
16.8985,1940,4,ZAF,,
13.7974,1940,5,ZAF,,
11.4538,1940,6,ZAF,,
10.9593,1940,7,ZAF,,
14.0126,1940,8,ZAF,,
15.3702,1940,9,ZAF,,
18.4926,1940,10,ZAF,,
19.9188,1940,11,ZAF,,
22.7971,1940,12,ZAF,,
22.9259,1941,1,ZAF,,
22.3083,1941,2,ZAF,,
21.3333,1941,3,ZAF,,
18.2689,1941,4,ZAF,,
14.9554,1941,5,ZAF,,
11.4285,1941,6,ZAF,,
11.5534,1941,7,ZAF,,
13.8578,1941,8,ZAF,,
14.8154,1941,9,ZAF,,
19.244,1941,10,ZAF,,
20.4139,1941,11,ZAF,,
22.608,1941,12,ZAF,,
23.5424,1942,1,ZAF,,
24.0021,1942,2,ZAF,,
21.1078,1942,3,ZAF,,
17.8611,1942,4,ZAF,,
13.8641,1942,5,ZAF,,
11.2302,1942,6,ZAF,,
11.3389,1942,7,ZAF,,
12.9863,1942,8,ZAF,,
15.5649,1942,9,ZAF,,
17.2345,1942,10,ZAF,,
20.4221,1942,11,ZAF,,
21.1962,1942,12,ZAF,,
21.9974,1943,1,ZAF,,
21.6553,1943,2,ZAF,,
21.0079,1943,3,ZAF,,
17.3882,1943,4,ZAF,,
13.2338,1943,5,ZAF,,
10.5865,1943,6,ZAF,,
10.2079,1943,7,ZAF,,
10.9463,1943,8,ZAF,,
14.8867,1943,9,ZAF,,
18.2809,1943,10,ZAF,,
19.8621,1943,11,ZAF,,
21.3081,1943,12,ZAF,,
23.5031,1944,1,ZAF,,
22.2546,1944,2,ZAF,,
20.6947,1944,3,ZAF,,
17.8955,1944,4,ZAF,,
12.6949,1944,5,ZAF,,
10.3356,1944,6,ZAF,,
11.2022,1944,7,ZAF,,
14.0518,1944,8,ZAF,,
15.1047,1944,9,ZAF,,
19.6744,1944,10,ZAF,,
20.9162,1944,11,ZAF,,
22.1382,1944,12,ZAF,,
23.0481,1945,1,ZAF,,
24.2614,1945,2,ZAF,,
20.6418,1945,3,ZAF,,
18.7553,1945,4,ZAF,,
13.6733,1945,5,ZAF,,
10.3792,1945,6,ZAF,,
10.9281,1945,7,ZAF,,
13.2991,1945,8,ZAF,,
18.0109,1945,9,ZAF,,
17.7016,1945,10,ZAF,,
21.3559,1945,11,ZAF,,
22.0174,1945,12,ZAF,,
22.5531,1946,1,ZAF,,
22.8962,1946,2,ZAF,,
20.7978,1946,3,ZAF,,
18.3301,1946,4,ZAF,,
14.8914,1946,5,ZAF,,
10.9309,1946,6,ZAF,,
11.2748,1946,7,ZAF,,
12.7761,1946,8,ZAF,,
16.5893,1946,9,ZAF,,
18.1961,1946,10,ZAF,,
21.0289,1946,11,ZAF,,
22.9643,1946,12,ZAF,,
23.4474,1947,1,ZAF,,
24.3801,1947,2,ZAF,,
21.3133,1947,3,ZAF,,
18.2713,1947,4,ZAF,,
14.272,1947,5,ZAF,,
11.0305,1947,6,ZAF,,
9.45104,1947,7,ZAF,,
14.0171,1947,8,ZAF,,
15.1641,1947,9,ZAF,,
19.0456,1947,10,ZAF,,
21.4623,1947,11,ZAF,,
21.7657,1947,12,ZAF,,
22.6163,1948,1,ZAF,,
22.2686,1948,2,ZAF,,
20.0347,1948,3,ZAF,,
17.0946,1948,4,ZAF,,
14.8876,1948,5,ZAF,,
11.3397,1948,6,ZAF,,
11.4119,1948,7,ZAF,,
13.6376,1948,8,ZAF,,
14.7748,1948,9,ZAF,,
18.3774,1948,10,ZAF,,
19.7841,1948,11,ZAF,,
22.2754,1948,12,ZAF,,
24.2301,1949,1,ZAF,,
22.4677,1949,2,ZAF,,
20.7945,1949,3,ZAF,,
18.0529,1949,4,ZAF,,
14.0031,1949,5,ZAF,,
12.3972,1949,6,ZAF,,
11.1729,1949,7,ZAF,,
12.891,1949,8,ZAF,,
16.6671,1949,9,ZAF,,
18.847,1949,10,ZAF,,
19.6732,1949,11,ZAF,,
22.169,1949,12,ZAF,,
23.0797,1950,1,ZAF,,
23.1038,1950,2,ZAF,,
21.7519,1950,3,ZAF,,
17.1177,1950,4,ZAF,,
13.6118,1950,5,ZAF,,
12.2359,1950,6,ZAF,,
10.8318,1950,7,ZAF,,
12.8128,1950,8,ZAF,,
16.0128,1950,9,ZAF,,
17.8771,1950,10,ZAF,,
19.8482,1950,11,ZAF,,
21.379,1950,12,ZAF,,
21.217,1951,1,ZAF,,
22.7498,1951,2,ZAF,,
20.3856,1951,3,ZAF,,
17.8031,1951,4,ZAF,,
13.9754,1951,5,ZAF,,
10.4339,1951,6,ZAF,,
9.80992,1951,7,ZAF,,
12.3194,1951,8,ZAF,,
14.8503,1951,9,ZAF,,
17.9729,1951,10,ZAF,,
20.6342,1951,11,ZAF,,
22.7442,1951,12,ZAF,,
23.7758,1952,1,ZAF,,
22.4708,1952,2,ZAF,,
20.9069,1952,3,ZAF,,
18.1355,1952,4,ZAF,,
13.7296,1952,5,ZAF,,
11.9011,1952,6,ZAF,,
10.9342,1952,7,ZAF,,
12.7254,1952,8,ZAF,,
15.0491,1952,9,ZAF,,
19.035,1952,10,ZAF,,
20.5666,1952,11,ZAF,,
21.6185,1952,12,ZAF,,
23.9377,1953,1,ZAF,,
22.7669,1953,2,ZAF,,
20.75,1953,3,ZAF,,
16.8374,1953,4,ZAF,,
14.3687,1953,5,ZAF,,
10.3736,1953,6,ZAF,,
9.99879,1953,7,ZAF,,
12.2068,1953,8,ZAF,,
15.651,1953,9,ZAF,,
19.0122,1953,10,ZAF,,
20.1264,1953,11,ZAF,,
21.8232,1953,12,ZAF,,
22.2371,1954,1,ZAF,,
22.4622,1954,2,ZAF,,
20.2384,1954,3,ZAF,,
17.0799,1954,4,ZAF,,
13.9433,1954,5,ZAF,,
10.6108,1954,6,ZAF,,
9.44668,1954,7,ZAF,,
12.4683,1954,8,ZAF,,
15.8759,1954,9,ZAF,,
18.3691,1954,10,ZAF,,
19.9009,1954,11,ZAF,,
21.9277,1954,12,ZAF,,
22.489,1955,1,ZAF,,
21.2056,1955,2,ZAF,,
20.1547,1955,3,ZAF,,
16.6976,1955,4,ZAF,,
14.6995,1955,5,ZAF,,
10.8167,1955,6,ZAF,,
10.6192,1955,7,ZAF,,
11.3629,1955,8,ZAF,,
14.7571,1955,9,ZAF,,
16.5724,1955,10,ZAF,,
19.1344,1955,11,ZAF,,
20.4045,1955,12,ZAF,,
23.0684,1956,1,ZAF,,
21.7532,1956,2,ZAF,,
20.6654,1956,3,ZAF,,
17.2964,1956,4,ZAF,,
13.1017,1956,5,ZAF,,
10.8712,1956,6,ZAF,,
11.5353,1956,7,ZAF,,
12.5152,1956,8,ZAF,,
14.632,1956,9,ZAF,,
18.296,1956,10,ZAF,,
20.3136,1956,11,ZAF,,
20.6757,1956,12,ZAF,,
23.3697,1957,1,ZAF,,
22.9635,1957,2,ZAF,,
21.3744,1957,3,ZAF,,
17.5498,1957,4,ZAF,,
14.233,1957,5,ZAF,,
10.2195,1957,6,ZAF,,
11.4606,1957,7,ZAF,,
12.6508,1957,8,ZAF,,
15.6788,1957,9,ZAF,,
17.2548,1957,10,ZAF,,
21.2649,1957,11,ZAF,,
22.707,1957,12,ZAF,,
22.9047,1958,1,ZAF,,
22.376,1958,2,ZAF,,
21.117,1958,3,ZAF,,
18.1813,1958,4,ZAF,,
14.1557,1958,5,ZAF,,
10.382,1958,6,ZAF,,
11.7341,1958,7,ZAF,,
12.6778,1958,8,ZAF,,
15.4747,1958,9,ZAF,,
18.116,1958,10,ZAF,,
20.99,1958,11,ZAF,,
22.5535,1958,12,ZAF,,
22.0695,1959,1,ZAF,,
22.7277,1959,2,ZAF,,
21.1549,1959,3,ZAF,,
17.9428,1959,4,ZAF,,
12.7413,1959,5,ZAF,,
12.0075,1959,6,ZAF,,
11.6472,1959,7,ZAF,,
12.7117,1959,8,ZAF,,
15.9171,1959,9,ZAF,,
18.239,1959,10,ZAF,,
20.7947,1959,11,ZAF,,
21.8479,1959,12,ZAF,,
22.7392,1960,1,ZAF,,
22.6317,1960,2,ZAF,,
20.9748,1960,3,ZAF,,
16.7482,1960,4,ZAF,,
13.3152,1960,5,ZAF,,
11.0471,1960,6,ZAF,,
10.4964,1960,7,ZAF,,
14.1868,1960,8,ZAF,,
16.6099,1960,9,ZAF,,
19.4512,1960,10,ZAF,,
21.0406,1960,11,ZAF,,
22.0867,1960,12,ZAF,,
22.5613,1961,1,ZAF,,
22.9013,1961,2,ZAF,,
21.1691,1961,3,ZAF,,
17.9642,1961,4,ZAF,,
13.6574,1961,5,ZAF,,
11.9726,1961,6,ZAF,,
12.0449,1961,7,ZAF,,
12.3034,1961,8,ZAF,,
16.6911,1961,9,ZAF,,
17.5832,1961,10,ZAF,,
20.6608,1961,11,ZAF,,
21.3094,1961,12,ZAF,,
23.1679,1962,1,ZAF,,
22.4925,1962,2,ZAF,,
21.2005,1962,3,ZAF,,
17.3283,1962,4,ZAF,,
13.9565,1962,5,ZAF,,
11.3351,1962,6,ZAF,,
11.5148,1962,7,ZAF,,
13.4174,1962,8,ZAF,,
16.5675,1962,9,ZAF,,
19.1654,1962,10,ZAF,,
20.1382,1962,11,ZAF,,
22.8264,1962,12,ZAF,,
22.4814,1963,1,ZAF,,
22.6863,1963,2,ZAF,,
20.2073,1963,3,ZAF,,
16.7532,1963,4,ZAF,,
13.3901,1963,5,ZAF,,
11.0413,1963,6,ZAF,,
10.0401,1963,7,ZAF,,
12.6742,1963,8,ZAF,,
18.0017,1963,9,ZAF,,
19.4088,1963,10,ZAF,,
21.0048,1963,11,ZAF,,
22.612,1963,12,ZAF,,
23.2426,1964,1,ZAF,,
22.9472,1964,2,ZAF,,
22.535,1964,3,ZAF,,
17.3632,1964,4,ZAF,,
14.5856,1964,5,ZAF,,
9.79917,1964,6,ZAF,,
10.0296,1964,7,ZAF,,
12.1857,1964,8,ZAF,,
15.5431,1964,9,ZAF,,
18.0242,1964,10,ZAF,,
19.7958,1964,11,ZAF,,
21.7568,1964,12,ZAF,,
23.1069,1965,1,ZAF,,
23.0638,1965,2,ZAF,,
21.2834,1965,3,ZAF,,
17.3485,1965,4,ZAF,,
14.0352,1965,5,ZAF,,
9.34496,1965,6,ZAF,,
11.2206,1965,7,ZAF,,
14.0653,1965,8,ZAF,,
16.8043,1965,9,ZAF,,
17.0164,1965,10,ZAF,,
20.007,1965,11,ZAF,,
22.0002,1965,12,ZAF,,
24.3264,1966,1,ZAF,,
21.3015,1966,2,ZAF,,
21.4176,1966,3,ZAF,,
17.3741,1966,4,ZAF,,
14.042,1966,5,ZAF,,
12.2441,1966,6,ZAF,,
10.9521,1966,7,ZAF,,
13.361,1966,8,ZAF,,
15.5027,1966,9,ZAF,,
19.2233,1966,10,ZAF,,
21.1678,1966,11,ZAF,,
23.1315,1966,12,ZAF,,
22.6993,1967,1,ZAF,,
22.1822,1967,2,ZAF,,
20.4618,1967,3,ZAF,,
16.5279,1967,4,ZAF,,
13.9675,1967,5,ZAF,,
10.6928,1967,6,ZAF,,
9.55827,1967,7,ZAF,,
12.8109,1967,8,ZAF,,
16.2097,1967,9,ZAF,,
18.397,1967,10,ZAF,,
21.0853,1967,11,ZAF,,
22.852,1967,12,ZAF,,
23.4418,1968,1,ZAF,,
22.0297,1968,2,ZAF,,
20.3119,1968,3,ZAF,,
16.1565,1968,4,ZAF,,
13.5673,1968,5,ZAF,,
8.80636,1968,6,ZAF,,
10.9608,1968,7,ZAF,,
12.5085,1968,8,ZAF,,
15.7648,1968,9,ZAF,,
18.1519,1968,10,ZAF,,
20.2429,1968,11,ZAF,,
22.4647,1968,12,ZAF,,
24.2452,1969,1,ZAF,,
23.9221,1969,2,ZAF,,
21.1625,1969,3,ZAF,,
17.0533,1969,4,ZAF,,
13.7979,1969,5,ZAF,,
11.325,1969,6,ZAF,,
11.6673,1969,7,ZAF,,
13.5625,1969,8,ZAF,,
15.3037,1969,9,ZAF,,
17.9896,1969,10,ZAF,,
20.7158,1969,11,ZAF,,
22.6486,1969,12,ZAF,,
24.0084,1970,1,ZAF,,
22.9824,1970,2,ZAF,,
21.8187,1970,3,ZAF,,
18.56,1970,4,ZAF,,
14.6926,1970,5,ZAF,,
11.0673,1970,6,ZAF,,
10.5997,1970,7,ZAF,,
12.4722,1970,8,ZAF,,
15.9725,1970,9,ZAF,,
18.7013,1970,10,ZAF,,
20.4904,1970,11,ZAF,,
21.6279,1970,12,ZAF,,
22.688,1971,1,ZAF,,
22.0863,1971,2,ZAF,,
21.7404,1971,3,ZAF,,
18.0677,1971,4,ZAF,,
13.8693,1971,5,ZAF,,
11.5714,1971,6,ZAF,,
11.1931,1971,7,ZAF,,
11.8387,1971,8,ZAF,,
15.835,1971,9,ZAF,,
17.8919,1971,10,ZAF,,
19.7136,1971,11,ZAF,,
21.7946,1971,12,ZAF,,
22.8255,1972,1,ZAF,,
21.8247,1972,2,ZAF,,
20.6092,1972,3,ZAF,,
18.0591,1972,4,ZAF,,
13.5851,1972,5,ZAF,,
10.931,1972,6,ZAF,,
11.2484,1972,7,ZAF,,
12.4001,1972,8,ZAF,,
16.2273,1972,9,ZAF,,
19.6693,1972,10,ZAF,,
21.5276,1972,11,ZAF,,
23.2689,1972,12,ZAF,,
23.9737,1973,1,ZAF,,
22.5635,1973,2,ZAF,,
22.2552,1973,3,ZAF,,
17.789,1973,4,ZAF,,
13.6573,1973,5,ZAF,,
12.2985,1973,6,ZAF,,
11.4811,1973,7,ZAF,,
12.3695,1973,8,ZAF,,
15.0738,1973,9,ZAF,,
18.7951,1973,10,ZAF,,
20.2342,1973,11,ZAF,,
21.1836,1973,12,ZAF,,
22.6742,1974,1,ZAF,,
22.221,1974,2,ZAF,,
20.3166,1974,3,ZAF,,
17.3486,1974,4,ZAF,,
13.6551,1974,5,ZAF,,
11.2909,1974,6,ZAF,,
11.0465,1974,7,ZAF,,
11.7046,1974,8,ZAF,,
15.081,1974,9,ZAF,,
18.1965,1974,10,ZAF,,
20.2041,1974,11,ZAF,,
21.7901,1974,12,ZAF,,
22.5863,1975,1,ZAF,,
22.0208,1975,2,ZAF,,
19.6153,1975,3,ZAF,,
17.1569,1975,4,ZAF,,
13.8244,1975,5,ZAF,,
11.7289,1975,6,ZAF,,
10.7134,1975,7,ZAF,,
12.3296,1975,8,ZAF,,
17.0314,1975,9,ZAF,,
17.4903,1975,10,ZAF,,
20.1024,1975,11,ZAF,,
20.6634,1975,12,ZAF,,
21.8604,1976,1,ZAF,,
21.6022,1976,2,ZAF,,
20.175,1976,3,ZAF,,
17.3732,1976,4,ZAF,,
13.8099,1976,5,ZAF,,
10.723,1976,6,ZAF,,
10.5694,1976,7,ZAF,,
11.9384,1976,8,ZAF,,
16.4016,1976,9,ZAF,,
17.6125,1976,10,ZAF,,
18.7547,1976,11,ZAF,,
21.9183,1976,12,ZAF,,
23.2862,1977,1,ZAF,,
23.0478,1977,2,ZAF,,
19.9066,1977,3,ZAF,,
18.5895,1977,4,ZAF,,
13.1147,1977,5,ZAF,,
11.4187,1977,6,ZAF,,
10.7933,1977,7,ZAF,,
12.7064,1977,8,ZAF,,
16.1351,1977,9,ZAF,,
18.9757,1977,10,ZAF,,
21.1342,1977,11,ZAF,,
22.8466,1977,12,ZAF,,
22.5663,1978,1,ZAF,,
22.5105,1978,2,ZAF,,
21.7737,1978,3,ZAF,,
16.6198,1978,4,ZAF,,
13.915,1978,5,ZAF,,
10.4345,1978,6,ZAF,,
12.0214,1978,7,ZAF,,
13.5425,1978,8,ZAF,,
15.1533,1978,9,ZAF,,
17.0448,1978,10,ZAF,,
21.1826,1978,11,ZAF,,
22.1481,1978,12,ZAF,,
22.5713,1979,1,ZAF,,
23.4652,1979,2,ZAF,,
21.0511,1979,3,ZAF,,
19.3438,1979,4,ZAF,,
14.7126,1979,5,ZAF,,
11.5855,1979,6,ZAF,,
10.503,1979,7,ZAF,,
13.3951,1979,8,ZAF,,
15.4537,1979,9,ZAF,,
18.4681,1979,10,ZAF,,
20.8549,1979,11,ZAF,,
22.722,1979,12,ZAF,,
22.7074,1980,1,ZAF,,
22.8334,1980,2,ZAF,,
21.689,1980,3,ZAF,,
17.7427,1980,4,ZAF,,
14.3075,1980,5,ZAF,,
11.156,1980,6,ZAF,,
11.3737,1980,7,ZAF,,
13.8469,1980,8,ZAF,,
15.2946,1980,9,ZAF,,
19.0035,1980,10,ZAF,,
19.6482,1980,11,ZAF,,
22.2638,1980,12,ZAF,,
22.8489,1981,1,ZAF,,
22.4433,1981,2,ZAF,,
19.9662,1981,3,ZAF,,
18.2232,1981,4,ZAF,,
14.675,1981,5,ZAF,,
10.5321,1981,6,ZAF,,
11.2252,1981,7,ZAF,,
11.4883,1981,8,ZAF,,
14.4531,1981,9,ZAF,,
16.8833,1981,10,ZAF,,
21.1828,1981,11,ZAF,,
21.9926,1981,12,ZAF,,
23.0104,1982,1,ZAF,,
23.3426,1982,2,ZAF,,
21.0387,1982,3,ZAF,,
16.5,1982,4,ZAF,,
14.5142,1982,5,ZAF,,
11.3827,1982,6,ZAF,,
11.3742,1982,7,ZAF,,
13.3157,1982,8,ZAF,,
17.5201,1982,9,ZAF,,
18.747,1982,10,ZAF,,
20.0713,1982,11,ZAF,,
22.5964,1982,12,ZAF,,
24.8128,1983,1,ZAF,,
22.9749,1983,2,ZAF,,
21.9469,1983,3,ZAF,,
19.8243,1983,4,ZAF,,
14.464,1983,5,ZAF,,
12.0158,1983,6,ZAF,,
11.6083,1983,7,ZAF,,
12.5302,1983,8,ZAF,,
16.8309,1983,9,ZAF,,
18.8857,1983,10,ZAF,,
20.7257,1983,11,ZAF,,
22.7245,1983,12,ZAF,,
23.7298,1984,1,ZAF,,
24.0121,1984,2,ZAF,,
22.1743,1984,3,ZAF,,
17.9065,1984,4,ZAF,,
14.2772,1984,5,ZAF,,
11.676,1984,6,ZAF,,
11.4647,1984,7,ZAF,,
13.5725,1984,8,ZAF,,
16.8309,1984,9,ZAF,,
18.8486,1984,10,ZAF,,
20.7072,1984,11,ZAF,,
22.0545,1984,12,ZAF,,
24.0188,1985,1,ZAF,,
22.9964,1985,2,ZAF,,
20.6886,1985,3,ZAF,,
18.0687,1985,4,ZAF,,
14.4099,1985,5,ZAF,,
11.9409,1985,6,ZAF,,
11.2128,1985,7,ZAF,,
14.5048,1985,8,ZAF,,
16.4977,1985,9,ZAF,,
20.0339,1985,10,ZAF,,
22.0354,1985,11,ZAF,,
21.7346,1985,12,ZAF,,
23.6759,1986,1,ZAF,,
22.593,1986,2,ZAF,,
21.2537,1986,3,ZAF,,
18.7957,1986,4,ZAF,,
15.6818,1986,5,ZAF,,
11.9054,1986,6,ZAF,,
11.364,1986,7,ZAF,,
13.9345,1986,8,ZAF,,
16.4746,1986,9,ZAF,,
18.6137,1986,10,ZAF,,
20.0717,1986,11,ZAF,,
23.1878,1986,12,ZAF,,
23.5121,1987,1,ZAF,,
24.2182,1987,2,ZAF,,
22.0207,1987,3,ZAF,,
19.3217,1987,4,ZAF,,
16.5178,1987,5,ZAF,,
11.1795,1987,6,ZAF,,
10.9901,1987,7,ZAF,,
13.1183,1987,8,ZAF,,
15.5039,1987,9,ZAF,,
18.7081,1987,10,ZAF,,
21.2591,1987,11,ZAF,,
22.7946,1987,12,ZAF,,
24.1469,1988,1,ZAF,,
23.4119,1988,2,ZAF,,
21.7991,1988,3,ZAF,,
17.1728,1988,4,ZAF,,
14.9583,1988,5,ZAF,,
10.8392,1988,6,ZAF,,
11.1759,1988,7,ZAF,,
14.2627,1988,8,ZAF,,
15.8021,1988,9,ZAF,,
17.5187,1988,10,ZAF,,
20.3076,1988,11,ZAF,,
21.3725,1988,12,ZAF,,
22.9985,1989,1,ZAF,,
21.4693,1989,2,ZAF,,
20.9979,1989,3,ZAF,,
17.6665,1989,4,ZAF,,
14.8827,1989,5,ZAF,,
11.0509,1989,6,ZAF,,
10.7858,1989,7,ZAF,,
14.2112,1989,8,ZAF,,
15.6604,1989,9,ZAF,,
17.6463,1989,10,ZAF,,
20.1368,1989,11,ZAF,,
22.5691,1989,12,ZAF,,
23.5566,1990,1,ZAF,,
22.2337,1990,2,ZAF,,
21.2723,1990,3,ZAF,,
18.1169,1990,4,ZAF,,
14.3927,1990,5,ZAF,,
11.0122,1990,6,ZAF,,
11.2112,1990,7,ZAF,,
13.2244,1990,8,ZAF,,
16.5157,1990,9,ZAF,,
18.7308,1990,10,ZAF,,
21.1405,1990,11,ZAF,,
22.4747,1990,12,ZAF,,
23.2914,1991,1,ZAF,,
22.7346,1991,2,ZAF,,
20.9049,1991,3,ZAF,,
18.5457,1991,4,ZAF,,
15.1158,1991,5,ZAF,,
11.2354,1991,6,ZAF,,
11.1541,1991,7,ZAF,,
12.5173,1991,8,ZAF,,
16.3029,1991,9,ZAF,,
18.7878,1991,10,ZAF,,
20.9379,1991,11,ZAF,,
22.2689,1991,12,ZAF,,
24.3328,1992,1,ZAF,,
23.9984,1992,2,ZAF,,
22.2503,1992,3,ZAF,,
19.3442,1992,4,ZAF,,
14.6127,1992,5,ZAF,,
11.4332,1992,6,ZAF,,
11.694,1992,7,ZAF,,
12.663,1992,8,ZAF,,
17.2512,1992,9,ZAF,,
18.8187,1992,10,ZAF,,
20.3643,1992,11,ZAF,,
22.9035,1992,12,ZAF,,
24.2447,1993,1,ZAF,,
